timestamp,temperature_c,humidity_percent,ambient_light
2025-02-02T01:00:00,20.79,36.99,5
2025-02-02T01:30:00,20.43,37.90,14
2025-02-02T02:00:00,20.59,36.56,14
2025-02-02T02:30:00,20.61,37.16,8
2025-02-02T03:00:00,20.59,37.39,6
2025-02-02T03:30:00,20.50,35.78,16
2025-02-02T04:00:00,20.60,38.60,3
2025-02-02T04:30:00,20.75,38.17,22
2025-02-02T05:00:00,20.94,38.34,43
2025-02-02T05:30:00,20.98,36.03,53
2025-02-02T06:00:00,21.19,38.45,55
2025-02-02T06:30:00,21.39,39.77,90
2025-02-02T07:00:00,21.30,40.74,87
2025-02-02T07:30:00,21.42,40.40,100
2025-02-02T08:00:00,21.44,41.33,96
2025-02-02T08:30:00,21.36,39.10,113
2025-02-02T09:00:00,21.53,39.91,133
2025-02-02T09:30:00,21.70,40.36,169
2025-02-02T10:00:00,21.68,37.41,223
2025-02-02T10:30:00,21.95,39.89,272
2025-02-02T11:00:00,22.27,38.34,342
2025-02-02T11:30:00,22.08,37.99,375
2025-02-02T12:00:00,22.47,38.81,386
2025-02-02T12:30:00,22.48,38.07,393
2025-02-02T13:00:00,22.24,37.83,402
2025-02-02T13:30:00,22.54,38.65,425
2025-02-02T14:00:00,22.25,37.05,431
2025-02-02T14:30:00,22.42,39.26,447
2025-02-02T15:00:00,22.48,39.41,456
2025-02-02T15:30:00,22.52,40.51,477
2025-02-02T16:00:00,22.35,37.77,485
2025-02-02T16:30:00,22.45,38.97,473
2025-02-02T17:00:00,22.53,38.77,454
2025-02-02T17:30:00,22.10,37.28,415
2025-02-02T18:00:00,22.38,38.57,363
2025-02-02T18:30:00,22.15,40.54,283
2025-02-02T19:00:00,21.86,39.36,193
2025-02-02T19:30:00,21.69,39.91,127
2025-02-02T20:00:00,21.40,40.22,74
2025-02-02T20:30:00,21.11,39.90,35
2025-02-02T21:00:00,21.33,39.90,10
2025-02-02T21:30:00,21.27,41.01,14
2025-02-02T22:00:00,21.25,40.71,27
2025-02-02T22:30:00,21.32,39.86,29
2025-02-02T23:00:00,21.25,38.66,19
2025-02-02T23:30:00,20.99,38.41,13
2025-02-03T00:00:00,20.24,37.72,9
2025-02-03T00:30:00,20.71,38.23,0
2025-02-03T01:00:00,20.51,38.38,11
2025-02-03T01:30:00,20.43,35.26,1
2025-02-03T02:00:00,20.38,37.20,10
2025-02-03T02:30:00,20.32,37.37,0
2025-02-03T03:00:00,20.91,37.19,6
2025-02-03T03:30:00,20.40,35.52,0
2025-02-03T04:00:00,20.49,38.37,0
2025-02-03T04:30:00,20.87,38.10,7
2025-02-03T05:00:00,20.51,37.74,19
2025-02-03T05:30:00,21.12,38.77,3
2025-02-03T06:00:00,21.21,39.31,14
2025-02-03T06:30:00,21.40,38.96,6
2025-02-03T07:00:00,21.35,39.31,34
2025-02-03T07:30:00,21.62,40.03,22
2025-02-03T08:00:00,21.62,41.34,19
2025-02-03T08:30:00,21.47,41.01,33
2025-02-03T09:00:00,21.56,40.84,41
2025-02-03T09:30:00,21.60,39.87,48
2025-02-03T10:00:00,22.12,39.81,66
2025-02-03T10:30:00,22.03,39.39,66
2025-02-03T11:00:00,21.92,38.96,94
2025-02-03T11:30:00,22.18,36.78,94
2025-02-03T12:00:00,22.39,38.31,105
2025-02-03T12:30:00,22.20,38.36,112
2025-02-03T13:00:00,22.32,37.78,115
2025-02-03T13:30:00,22.41,37.79,129
2025-02-03T14:00:00,22.31,38.59,107
2025-02-03T14:30:00,22.29,39.38,129
2025-02-03T15:00:00,22.51,38.30,129
2025-02-03T15:30:00,22.36,39.86,109
2025-02-03T16:00:00,22.47,38.47,142
2025-02-03T16:30:00,22.51,40.14,144
2025-02-03T17:00:00,22.57,37.87,123
2025-02-03T17:30:00,22.31,39.59,121
2025-02-03T18:00:00,22.01,40.03,93
2025-02-03T18:30:00,21.95,39.77,79
2025-02-03T19:00:00,22.01,40.65,47
2025-02-03T19:30:00,21.39,40.82,38
2025-02-03T20:00:00,21.48,40.05,30
2025-02-03T20:30:00,21.39,40.75,4
2025-02-03T21:00:00,21.33,38.86,3
2025-02-03T21:30:00,21.13,39.48,0
2025-02-03T22:00:00,20.89,40.94,3
2025-02-03T22:30:00,21.11,40.11,13
2025-02-03T23:00:00,21.26,39.05,6
2025-02-03T23:30:00,20.84,39.62,4
2025-02-04T00:00:00,20.69,37.88,10
2025-02-04T00:30:00,20.64,37.29,0
2025-02-04T01:00:00,20.60,38.57,0
2025-02-04T01:30:00,20.45,37.72,17
2025-02-04T02:00:00,20.40,35.29,0
2025-02-04T02:30:00,20.57,37.11,1
2025-02-04T03:00:00,20.48,36.70,0
2025-02-04T03:30:00,20.63,37.75,0
2025-02-04T04:00:00,20.89,37.86,11
2025-02-04T04:30:00,20.72,38.04,1
2025-02-04T05:00:00,21.14,39.39,12
2025-02-04T05:30:00,20.86,38.48,24
2025-02-04T06:00:00,21.15,38.55,25
2025-02-04T06:30:00,21.22,40.67,35
2025-02-04T07:00:00,21.56,39.37,33
2025-02-04T07:30:00,21.70,38.47,35
2025-02-04T08:00:00,21.77,41.67,27
2025-02-04T08:30:00,21.62,41.00,47
2025-02-04T09:00:00,21.37,38.38,48
2025-02-04T09:30:00,21.83,39.62,59
2025-02-04T10:00:00,22.08,40.58,75
2025-02-04T10:30:00,22.05,38.12,113
2025-02-04T11:00:00,21.94,37.87,110
2025-02-04T11:30:00,22.10,39.48,151
2025-02-04T12:00:00,22.37,38.01,147
2025-02-04T12:30:00,22.22,39.29,145
2025-02-04T13:00:00,22.43,37.71,144
2025-02-04T13:30:00,22.14,38.38,156
2025-02-04T14:00:00,22.14,37.72,149
2025-02-04T14:30:00,22.41,38.65,158
2025-02-04T15:00:00,22.54,38.89,149
2025-02-04T15:30:00,22.57,40.04,169
2025-02-04T16:00:00,22.28,39.37,173
2025-02-04T16:30:00,22.41,39.28,181
2025-02-04T17:00:00,22.76,39.35,170
2025-02-04T17:30:00,22.38,39.01,163
2025-02-04T18:00:00,22.37,39.97,125
2025-02-04T18:30:00,22.24,40.47,93
2025-02-04T19:00:00,21.96,39.94,77
2025-02-04T19:30:00,21.28,38.80,56
2025-02-04T20:00:00,21.29,40.76,15
2025-02-04T20:30:00,21.07,41.72,19
2025-02-04T21:00:00,21.24,40.40,1
2025-02-04T21:30:00,21.30,41.11,3
2025-02-04T22:00:00,21.28,38.67,21
2025-02-04T22:30:00,21.30,39.76,4
2025-02-04T23:00:00,21.29,39.07,9
2025-02-04T23:30:00,20.95,38.37,14
2025-02-05T00:00:00,20.51,37.67,3
2025-02-05T00:30:00,20.55,37.16,0
2025-02-05T01:00:00,20.68,37.23,12
2025-02-05T01:30:00,20.69,38.27,2
2025-02-05T02:00:00,20.67,37.16,5
2025-02-05T02:30:00,20.47,36.92,11
2025-02-05T03:00:00,20.52,36.71,12
2025-02-05T03:30:00,20.65,36.39,8
2025-02-05T04:00:00,20.84,38.46,6
2025-02-05T04:30:00,20.61,37.62,27
2025-02-05T05:00:00,21.03,36.50,30
2025-02-05T05:30:00,20.74,40.34,37
2025-02-05T06:00:00,21.17,39.35,44
2025-02-05T06:30:00,21.29,40.05,44
2025-02-05T07:00:00,21.44,41.23,35
2025-02-05T07:30:00,21.56,39.11,53
2025-02-05T08:00:00,21.47,42.33,52
2025-02-05T08:30:00,21.58,39.74,68
2025-02-05T09:00:00,21.59,39.54,92
2025-02-05T09:30:00,21.89,40.01,120
2025-02-05T10:00:00,21.81,38.82,124
2025-02-05T10:30:00,22.22,38.63,171
2025-02-05T11:00:00,22.08,37.34,185
2025-02-05T11:30:00,22.32,39.48,226
2025-02-05T12:00:00,22.40,38.90,210
2025-02-05T12:30:00,22.41,38.33,234
2025-02-05T13:00:00,22.28,39.04,247
2025-02-05T13:30:00,22.70,38.29,236
2025-02-05T14:00:00,22.72,38.35,245
2025-02-05T14:30:00,22.27,39.13,262
2025-02-05T15:00:00,22.64,39.17,270
2025-02-05T15:30:00,22.63,39.56,282
2025-02-05T16:00:00,22.69,39.41,272
2025-02-05T16:30:00,22.69,38.83,277
2025-02-05T17:00:00,22.43,41.03,262
2025-02-05T17:30:00,22.52,39.95,254
2025-02-05T18:00:00,22.24,39.61,210
2025-02-05T18:30:00,21.63,39.10,179
2025-02-05T19:00:00,21.69,39.99,143
2025-02-05T19:30:00,21.45,39.64,76
2025-02-05T20:00:00,21.13,39.48,31
2025-02-05T20:30:00,21.39,40.07,2
2025-02-05T21:00:00,21.40,41.07,8
2025-02-05T21:30:00,21.40,40.72,4
2025-02-05T22:00:00,21.27,40.24,4
2025-02-05T22:30:00,21.02,40.18,29
2025-02-05T23:00:00,21.09,39.71,1
2025-02-05T23:30:00,20.98,39.02,6
2025-02-06T00:00:00,20.49,37.33,4
2025-02-06T00:30:00,20.78,39.01,3
2025-02-06T01:00:00,20.54,37.72,13
2025-02-06T01:30:00,20.48,36.91,13
2025-02-06T02:00:00,20.35,39.14,11
2025-02-06T02:30:00,20.55,37.25,0
2025-02-06T03:00:00,20.86,37.30,5
2025-02-06T03:30:00,20.88,38.27,9
2025-02-06T04:00:00,20.75,37.39,13
2025-02-06T04:30:00,20.77,38.23,34
2025-02-06T05:00:00,21.23,36.67,55
2025-02-06T05:30:00,21.25,38.88,45
2025-02-06T06:00:00,20.97,40.29,52
2025-02-06T06:30:00,21.48,39.42,58
2025-02-06T07:00:00,21.56,40.47,72
2025-02-06T07:30:00,21.70,41.74,89
2025-02-06T08:00:00,21.66,39.78,79
2025-02-06T08:30:00,21.56,40.37,96
2025-02-06T09:00:00,21.66,42.13,125
2025-02-06T09:30:00,21.65,38.91,145
2025-02-06T10:00:00,21.77,40.01,203
2025-02-06T10:30:00,21.96,39.67,259
2025-02-06T11:00:00,22.25,38.86,300
2025-02-06T11:30:00,22.10,37.13,332
2025-02-06T12:00:00,22.25,37.78,362
2025-02-06T12:30:00,22.32,37.33,371
2025-02-06T13:00:00,22.45,38.01,381
2025-02-06T13:30:00,22.47,38.83,378
2025-02-06T14:00:00,22.52,39.23,377
2025-02-06T14:30:00,22.65,38.46,410
2025-02-06T15:00:00,22.18,38.71,404
2025-02-06T15:30:00,22.54,39.37,431
2025-02-06T16:00:00,22.59,38.33,445
2025-02-06T16:30:00,22.39,39.10,431
2025-02-06T17:00:00,22.46,38.28,433
2025-02-06T17:30:00,22.55,39.54,387
2025-02-06T18:00:00,22.12,39.53,325
2025-02-06T18:30:00,22.07,40.10,262
2025-02-06T19:00:00,21.89,40.42,197
2025-02-06T19:30:00,21.91,38.98,113
2025-02-06T20:00:00,21.26,40.10,54
2025-02-06T20:30:00,21.25,41.01,36
2025-02-06T21:00:00,21.54,41.05,26
2025-02-06T21:30:00,21.20,40.03,24
2025-02-06T22:00:00,21.37,38.64,6
2025-02-06T22:30:00,21.04,39.24,27
2025-02-06T23:00:00,21.39,39.88,18
2025-02-06T23:30:00,21.32,39.62,19
2025-02-07T00:00:00,20.67,37.74,20
2025-02-07T00:30:00,20.72,37.51,6
2025-02-07T01:00:00,20.65,36.11,13
2025-02-07T01:30:00,20.63,37.70,0
2025-02-07T02:00:00,20.68,37.59,9
2025-02-07T02:30:00,20.67,36.78,0
2025-02-07T03:00:00,20.68,35.68,14
2025-02-07T03:30:00,20.95,37.81,18
2025-02-07T04:00:00,20.95,38.57,35
2025-02-07T04:30:00,20.69,37.79,30
2025-02-07T05:00:00,20.71,38.48,38
2025-02-07T05:30:00,21.31,39.80,56
2025-02-07T06:00:00,21.37,39.46,65
2025-02-07T06:30:00,21.52,40.64,68
2025-02-07T07:00:00,21.58,40.10,85
2025-02-07T07:30:00,21.76,40.17,81
2025-02-07T08:00:00,21.47,39.99,95
2025-02-07T08:30:00,21.61,39.91,106
2025-02-07T09:00:00,21.73,40.77,143
2025-02-07T09:30:00,22.09,40.22,167
2025-02-07T10:00:00,22.11,40.64,209
2025-02-07T10:30:00,21.90,39.96,265
2025-02-07T11:00:00,22.30,39.38,306
2025-02-07T11:30:00,22.24,39.54,349
2025-02-07T12:00:00,22.27,38.28,379
2025-02-07T12:30:00,22.33,39.83,391
2025-02-07T13:00:00,22.20,38.67,400
2025-02-07T13:30:00,22.93,38.21,395
2025-02-07T14:00:00,22.27,39.20,410
2025-02-07T14:30:00,22.55,38.08,425
2025-02-07T15:00:00,22.82,40.22,435
2025-02-07T15:30:00,22.57,40.02,442
2025-02-07T16:00:00,22.22,38.03,461
2025-02-07T16:30:00,22.81,39.34,446
2025-02-07T17:00:00,22.53,38.45,438
2025-02-07T17:30:00,22.72,39.06,396
2025-02-07T18:00:00,22.08,39.86,336
2025-02-07T18:30:00,22.17,39.61,287
2025-02-07T19:00:00,21.94,40.41,186
2025-02-07T19:30:00,21.64,40.44,130
2025-02-07T20:00:00,21.52,40.43,60
2025-02-07T20:30:00,20.99,39.52,39
2025-02-07T21:00:00,21.43,41.36,21
2025-02-07T21:30:00,21.33,40.41,4
2025-02-07T22:00:00,21.29,39.73,13
2025-02-07T22:30:00,21.06,39.95,24
2025-02-07T23:00:00,21.26,38.92,18
2025-02-07T23:30:00,21.04,37.72,22
2025-02-08T00:00:00,20.53,37.98,3
2025-02-08T00:30:00,20.75,38.52,11
2025-02-08T01:00:00,20.71,37.00,7
2025-02-08T01:30:00,20.46,38.36,19
2025-02-08T02:00:00,20.56,37.55,4
2025-02-08T02:30:00,20.43,37.11,0
2025-02-08T03:00:00,20.34,37.76,1
2025-02-08T03:30:00,20.65,35.47,12
2025-02-08T04:00:00,20.62,37.30,24
2025-02-08T04:30:00,20.82,38.38,27
2025-02-08T05:00:00,21.05,37.92,38
2025-02-08T05:30:00,21.09,39.59,47
2025-02-08T06:00:00,21.40,39.90,60
2025-02-08T06:30:00,21.53,39.58,71
2025-02-08T07:00:00,21.41,39.37,88
2025-02-08T07:30:00,21.58,40.20,98
2025-02-08T08:00:00,21.76,40.61,78
2025-02-08T08:30:00,21.73,38.89,95
2025-02-08T09:00:00,21.70,41.51,109
2025-02-08T09:30:00,21.60,39.45,174
2025-02-08T10:00:00,21.72,39.05,228
2025-02-08T10:30:00,22.23,38.86,279
2025-02-08T11:00:00,22.24,38.29,315
2025-02-08T11:30:00,22.24,37.89,364
2025-02-08T12:00:00,22.56,37.43,392
2025-02-08T12:30:00,22.27,38.46,399
2025-02-08T13:00:00,22.59,38.54,401
2025-02-08T13:30:00,22.70,39.96,415
2025-02-08T14:00:00,22.60,39.23,431
2025-02-08T14:30:00,22.64,38.48,432
2025-02-08T15:00:00,22.63,38.10,440
2025-02-08T15:30:00,22.86,38.46,460
2025-02-08T16:00:00,22.67,40.25,457
2025-02-08T16:30:00,22.51,39.56,461
2025-02-08T17:00:00,22.82,39.69,459
2025-02-08T17:30:00,22.33,40.11,434
2025-02-08T18:00:00,22.30,38.87,363
2025-02-08T18:30:00,22.02,38.90,272
2025-02-08T19:00:00,21.69,40.52,197
2025-02-08T19:30:00,21.52,39.97,134
2025-02-08T20:00:00,21.62,41.39,68
2025-02-08T20:30:00,21.52,39.86,46
2025-02-08T21:00:00,21.42,40.73,6
2025-02-08T21:30:00,21.46,40.09,14
2025-02-08T22:00:00,21.16,39.83,22
2025-02-08T22:30:00,21.29,40.12,32
2025-02-08T23:00:00,20.97,40.00,6
2025-02-08T23:30:00,21.15,39.87,16
2025-02-09T00:00:00,20.72,38.06,7
2025-02-09T00:30:00,20.44,38.29,18
2025-02-09T01:00:00,20.82,37.38,19
2025-02-09T01:30:00,20.69,38.53,9
2025-02-09T02:00:00,20.86,36.32,0
2025-02-09T02:30:00,20.73,37.40,1
2025-02-09T03:00:00,20.87,37.14,6
2025-02-09T03:30:00,20.73,37.48,0
2025-02-09T04:00:00,20.46,37.67,24
2025-02-09T04:30:00,20.75,38.19,27
2025-02-09T05:00:00,21.00,39.04,17
2025-02-09T05:30:00,21.02,38.41,15
2025-02-09T06:00:00,21.30,38.97,20
2025-02-09T06:30:00,21.48,40.93,48
2025-02-09T07:00:00,21.45,40.53,24
2025-02-09T07:30:00,21.53,39.14,48
2025-02-09T08:00:00,21.58,41.36,27
2025-02-09T08:30:00,21.32,41.90,26
2025-02-09T09:00:00,21.59,41.32,49
2025-02-09T09:30:00,21.82,41.16,62
2025-02-09T10:00:00,22.10,38.78,94
2025-02-09T10:30:00,22.03,39.56,97
2025-02-09T11:00:00,22.13,38.87,129
2025-02-09T11:30:00,22.32,38.98,133
2025-02-09T12:00:00,22.62,37.48,133
2025-02-09T12:30:00,22.66,36.86,164
2025-02-09T13:00:00,22.45,38.98,154
2025-02-09T13:30:00,22.38,39.15,170
2025-02-09T14:00:00,22.69,38.33,168
2025-02-09T14:30:00,22.37,38.92,164
2025-02-09T15:00:00,22.77,38.18,177
2025-02-09T15:30:00,22.56,38.14,180
2025-02-09T16:00:00,22.58,37.95,182
2025-02-09T16:30:00,22.40,39.29,167
2025-02-09T17:00:00,22.49,40.49,176
2025-02-09T17:30:00,22.27,39.53,157
2025-02-09T18:00:00,22.53,40.21,124
2025-02-09T18:30:00,21.92,40.54,113
2025-02-09T19:00:00,21.80,39.68,81
2025-02-09T19:30:00,21.72,38.24,47
2025-02-09T20:00:00,21.62,39.29,34
2025-02-09T20:30:00,21.20,40.75,5
2025-02-09T21:00:00,21.11,40.77,6
2025-02-09T21:30:00,21.56,41.21,0
2025-02-09T22:00:00,21.35,41.18,14
2025-02-09T22:30:00,21.52,41.72,1
2025-02-09T23:00:00,21.23,41.76,16
2025-02-09T23:30:00,20.99,38.26,0
2025-02-10T00:00:00,20.77,37.58,8
2025-02-10T00:30:00,20.58,36.98,14
2025-02-10T01:00:00,20.66,38.01,0
2025-02-10T01:30:00,20.94,38.61,18
2025-02-10T02:00:00,20.36,38.38,0
2025-02-10T02:30:00,20.73,38.60,18
2025-02-10T03:00:00,20.78,39.15,10
2025-02-10T03:30:00,20.57,37.32,11
2025-02-10T04:00:00,20.89,37.10,23
2025-02-10T04:30:00,20.87,37.92,18
2025-02-10T05:00:00,20.94,38.95,35
2025-02-10T05:30:00,21.28,37.88,38
2025-02-10T06:00:00,21.17,40.52,61
2025-02-10T06:30:00,21.47,40.52,78
2025-02-10T07:00:00,21.49,39.24,79
2025-02-10T07:30:00,21.41,40.54,82
2025-02-10T08:00:00,21.71,40.82,87
2025-02-10T08:30:00,21.79,42.88,84
2025-02-10T09:00:00,22.12,39.65,113
2025-02-10T09:30:00,21.72,40.75,164
2025-02-10T10:00:00,21.90,39.38,204
2025-02-10T10:30:00,22.22,40.50,259
2025-02-10T11:00:00,22.16,38.87,290
2025-02-10T11:30:00,22.36,39.21,344
2025-02-10T12:00:00,22.37,39.62,375
2025-02-10T12:30:00,22.52,39.07,382
2025-02-10T13:00:00,22.67,37.61,384
2025-02-10T13:30:00,22.15,38.48,407
2025-02-10T14:00:00,22.34,38.09,402
2025-02-10T14:30:00,22.70,39.71,411
2025-02-10T15:00:00,22.86,39.31,437
2025-02-10T15:30:00,22.88,38.73,427
2025-02-10T16:00:00,22.74,39.78,446
2025-02-10T16:30:00,22.71,39.59,461
2025-02-10T17:00:00,22.18,40.71,438
2025-02-10T17:30:00,22.50,39.00,408
2025-02-10T18:00:00,22.17,40.00,350
2025-02-10T18:30:00,21.88,40.33,273
2025-02-10T19:00:00,21.97,39.88,201
2025-02-10T19:30:00,21.85,40.18,142
2025-02-10T20:00:00,21.35,40.01,78
2025-02-10T20:30:00,21.37,39.89,27
2025-02-10T21:00:00,21.59,41.30,11
2025-02-10T21:30:00,21.07,41.81,20
2025-02-10T22:00:00,21.26,39.74,1
2025-02-10T22:30:00,21.07,40.47,13
2025-02-10T23:00:00,21.44,40.65,11
2025-02-10T23:30:00,20.97,40.59,12
2025-02-11T00:00:00,21.08,37.82,0
2025-02-11T00:30:00,20.38,37.15,22
2025-02-11T01:00:00,20.65,35.74,6
2025-02-11T01:30:00,20.64,38.84,14
2025-02-11T02:00:00,20.66,37.98,29
2025-02-11T02:30:00,20.84,37.15,16
2025-02-11T03:00:00,20.85,39.60,13
2025-02-11T03:30:00,20.66,38.10,9
2025-02-11T04:00:00,20.80,37.38,20
2025-02-11T04:30:00,20.67,39.03,37
2025-02-11T05:00:00,20.78,39.37,40
2025-02-11T05:30:00,21.40,40.04,68
2025-02-11T06:00:00,21.43,38.87,58
2025-02-11T06:30:00,21.50,39.10,90
2025-02-11T07:00:00,21.37,41.08,103
2025-02-11T07:30:00,21.47,39.90,109
2025-02-11T08:00:00,21.82,40.92,103
2025-02-11T08:30:00,21.73,40.50,115
2025-02-11T09:00:00,21.57,40.54,143
2025-02-11T09:30:00,21.87,38.63,203
2025-02-11T10:00:00,21.93,39.98,266
2025-02-11T10:30:00,22.39,40.10,307
2025-02-11T11:00:00,22.27,39.48,374
2025-02-11T11:30:00,22.41,39.63,424
2025-02-11T12:00:00,22.64,39.46,444
2025-02-11T12:30:00,22.44,38.73,463
2025-02-11T13:00:00,22.42,38.77,461
2025-02-11T13:30:00,22.43,39.22,479
2025-02-11T14:00:00,22.81,39.87,482
2025-02-11T14:30:00,22.78,38.10,504
2025-02-11T15:00:00,22.54,38.99,532
2025-02-11T15:30:00,22.59,39.79,534
2025-02-11T16:00:00,22.67,38.61,541
2025-02-11T16:30:00,22.63,39.66,541
2025-02-11T17:00:00,22.71,40.10,514
2025-02-11T17:30:00,22.57,41.27,465
2025-02-11T18:00:00,22.22,39.44,396
2025-02-11T18:30:00,21.87,39.39,336
2025-02-11T19:00:00,21.87,39.58,235
2025-02-11T19:30:00,21.78,40.88,152
2025-02-11T20:00:00,21.93,40.84,86
2025-02-11T20:30:00,21.34,40.02,28
2025-02-11T21:00:00,21.19,41.18,23
2025-02-11T21:30:00,21.28,40.41,30
2025-02-11T22:00:00,21.31,40.57,23
2025-02-11T22:30:00,21.36,39.70,0
2025-02-11T23:00:00,20.92,40.27,14
2025-02-11T23:30:00,21.07,38.26,11
2025-02-12T00:00:00,20.72,37.85,0
2025-02-12T00:30:00,20.53,39.36,7
2025-02-12T01:00:00,20.69,36.74,3
2025-02-12T01:30:00,20.66,36.89,10
2025-02-12T02:00:00,20.53,37.22,3
2025-02-12T02:30:00,20.45,36.55,10
2025-02-12T03:00:00,20.55,37.67,8
2025-02-12T03:30:00,20.78,38.54,6
2025-02-12T04:00:00,20.63,38.26,24
2025-02-12T04:30:00,20.86,38.38,24
2025-02-12T05:00:00,21.03,39.36,34
2025-02-12T05:30:00,21.29,39.65,67
2025-02-12T06:00:00,21.25,40.70,69
2025-02-12T06:30:00,21.31,40.65,78
2025-02-12T07:00:00,21.52,38.56,89
2025-02-12T07:30:00,21.48,40.60,74
2025-02-12T08:00:00,21.79,39.35,86
2025-02-12T08:30:00,21.64,40.75,87
2025-02-12T09:00:00,21.87,40.97,122
2025-02-12T09:30:00,21.86,38.11,177
2025-02-12T10:00:00,22.00,40.51,213
2025-02-12T10:30:00,22.18,40.19,257
2025-02-12T11:00:00,22.46,40.57,312
2025-02-12T11:30:00,22.39,39.83,353
2025-02-12T12:00:00,22.42,38.60,376
2025-02-12T12:30:00,22.62,38.41,390
2025-02-12T13:00:00,22.81,39.33,386
2025-02-12T13:30:00,22.62,38.61,385
2025-02-12T14:00:00,22.45,38.03,412
2025-02-12T14:30:00,22.53,37.83,422
2025-02-12T15:00:00,22.70,39.75,420
2025-02-12T15:30:00,22.51,41.08,437
2025-02-12T16:00:00,22.76,39.88,438
2025-02-12T16:30:00,22.48,40.21,449
2025-02-12T17:00:00,22.62,40.68,426
2025-02-12T17:30:00,22.54,40.87,408
2025-02-12T18:00:00,22.34,40.44,348
2025-02-12T18:30:00,22.04,39.05,279
2025-02-12T19:00:00,21.95,41.86,192
2025-02-12T19:30:00,21.88,41.23,130
2025-02-12T20:00:00,21.56,39.94,66
2025-02-12T20:30:00,21.37,40.80,23
2025-02-12T21:00:00,21.44,42.24,11
2025-02-12T21:30:00,21.47,39.25,22
2025-02-12T22:00:00,21.40,39.89,22
2025-02-12T22:30:00,21.32,41.82,18
2025-02-12T23:00:00,21.29,39.95,7
2025-02-12T23:30:00,21.53,39.85,17
2025-02-13T00:00:00,20.73,36.72,0
2025-02-13T00:30:00,20.47,38.95,14
2025-02-13T01:00:00,20.67,36.74,3
2025-02-13T01:30:00,20.71,36.90,17
2025-02-13T02:00:00,20.60,37.66,9
2025-02-13T02:30:00,20.39,38.54,10
2025-02-13T03:00:00,20.39,37.58,7
2025-02-13T03:30:00,20.59,38.24,22
2025-02-13T04:00:00,20.87,37.05,13
2025-02-13T04:30:00,20.63,38.67,20
2025-02-13T05:00:00,21.11,39.57,48
2025-02-13T05:30:00,21.25,39.18,42
2025-02-13T06:00:00,21.70,41.62,68
2025-02-13T06:30:00,21.58,39.35,78
2025-02-13T07:00:00,21.63,40.13,105
2025-02-13T07:30:00,21.74,40.32,94
2025-02-13T08:00:00,21.76,39.62,103
2025-02-13T08:30:00,21.74,41.55,112
2025-02-13T09:00:00,21.72,40.12,148
2025-02-13T09:30:00,21.99,40.87,185
2025-02-13T10:00:00,22.04,39.19,247
2025-02-13T10:30:00,22.16,40.75,288
2025-02-13T11:00:00,22.49,38.70,331
2025-02-13T11:30:00,22.39,38.74,390
2025-02-13T12:00:00,22.55,37.71,407
2025-02-13T12:30:00,22.31,38.29,422
2025-02-13T13:00:00,22.44,39.86,429
2025-02-13T13:30:00,22.42,40.07,441
2025-02-13T14:00:00,22.61,38.91,461
2025-02-13T14:30:00,22.74,38.53,461
2025-02-13T15:00:00,22.54,40.30,466
2025-02-13T15:30:00,22.60,39.25,490
2025-02-13T16:00:00,22.56,39.86,477
2025-02-13T16:30:00,22.85,37.74,499
2025-02-13T17:00:00,22.72,39.52,492
2025-02-13T17:30:00,22.74,40.86,450
2025-02-13T18:00:00,22.45,39.84,380
2025-02-13T18:30:00,22.35,40.26,281
2025-02-13T19:00:00,21.71,41.92,211
2025-02-13T19:30:00,21.66,41.39,146
2025-02-13T20:00:00,21.66,40.89,59
2025-02-13T20:30:00,21.79,40.56,43
2025-02-13T21:00:00,21.44,40.46,18
2025-02-13T21:30:00,21.39,42.16,9
2025-02-13T22:00:00,21.43,42.13,15
2025-02-13T22:30:00,21.33,39.51,32
2025-02-13T23:00:00,21.08,40.66,2
2025-02-13T23:30:00,21.03,39.95,7
2025-02-14T00:00:00,20.70,36.89,4
2025-02-14T00:30:00,20.56,37.11,5
2025-02-14T01:00:00,20.46,38.47,0
2025-02-14T01:30:00,20.98,37.54,0
2025-02-14T02:00:00,20.76,38.76,0
2025-02-14T02:30:00,20.64,38.97,0
2025-02-14T03:00:00,20.56,36.69,0
2025-02-14T03:30:00,20.58,38.40,0
2025-02-14T04:00:00,20.76,38.10,1
2025-02-14T04:30:00,20.91,37.81,2
2025-02-14T05:00:00,21.27,39.34,16
2025-02-14T05:30:00,21.40,39.79,14
2025-02-14T06:00:00,21.48,39.73,35
2025-02-14T06:30:00,21.57,40.38,37
2025-02-14T07:00:00,21.77,40.11,31
2025-02-14T07:30:00,21.52,40.69,31
2025-02-14T08:00:00,21.76,40.83,23
2025-02-14T08:30:00,21.82,41.35,28
2025-02-14T09:00:00,21.83,41.12,46
2025-02-14T09:30:00,21.99,40.84,60
2025-02-14T10:00:00,22.18,40.50,67
2025-02-14T10:30:00,22.26,39.26,83
2025-02-14T11:00:00,22.39,39.51,98
2025-02-14T11:30:00,22.53,38.59,121
2025-02-14T12:00:00,22.32,40.08,129
2025-02-14T12:30:00,22.61,38.98,118
2025-02-14T13:00:00,22.30,39.06,126
2025-02-14T13:30:00,22.62,39.94,135
2025-02-14T14:00:00,22.46,39.78,131
2025-02-14T14:30:00,22.70,39.94,136
2025-02-14T15:00:00,22.90,39.38,144
2025-02-14T15:30:00,22.90,39.97,141
2025-02-14T16:00:00,22.68,40.11,147
